name,brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,processed_text,sentiment_score
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-19 00:00:00+00:00,"i purchased two of these tablets as a gift for christmas. it has an exceptional hd screen which provides rich colors and makes it easy for those that like to read book, articles etc.",good purchase,purchased two tablet gift christmas exceptional hd screen provides rich color make easy like read book article etc,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-14 00:00:00+00:00,"runs great, very efficient for what we use it for.",great,run great efficient use,1
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-08 00:00:00+00:00,alexa is now a family member. how have i lived my life without her i have no idea...........,a+++,alexa family member lived life without idea,0
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2017-02-03 00:00:00+00:00,"it's a nice upgrade from the 6"" screen. size is just right for small kids hands. reading kindle books is much easier.",big screen and clear resolution,nice upgrade screen size right small kid hand reading kindle book much easier,0
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2017-01-09 00:00:00+00:00,got this tablet for my 7yr old daughter and it has been great for her. it's the right size for her little hands. only drawback is the you can not get google apps on it. apps have to be from amazon and they might not have the app you want.,amazon - fire 7 tablet 16gb,got tablet old daughter great right size little hand drawback get google apps apps amazon might app want,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-08-28 00:00:00+00:00,"difficult to purchase. no stock in 6 stores, no order online or ship to store available. when it did become available it did not work. once it turned on, i couldn't get any further. i could not log onto wifi network, though other items in my household work. also the product wouldnt move past setting up the clock. tried 3 days, gave up and returned the item.",returned,difficult purchase stock store order online ship store available become available work turned could get could log onto wifi network though item household work also product wouldnt move past setting clock tried day gave returned item,-1
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-23 00:00:00+00:00,fun to use and also easy for kids to use as well! good tablet for books and games for all the family!,great!,fun use also easy kid use well good tablet book game family,1
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-01-06 00:00:00+00:00,"this has kept my kids entertained, but maybe just a little too entertained. sadly, they don't want to do much else",kid entertaining,kept kid entertained maybe little entertained sadly want much else,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-03-16 00:00:00+00:00,if you like to control smart gadgets this is definitely for you!,worth the upgrade,like control smart gadget definitely,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-26 00:00:00+00:00,they make it seem like you can pretty much ask anything to alexa but she never knows anything. it is very non responsive at times too.,needs a lot of work,make seem like pretty much ask anything alexa never know anything non responsive time,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-08-19 00:00:00+00:00,it was all that my grandson wanted and didn't have to search everywhere to find it.,great computer for gamer,grandson wanted search everywhere find,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-18 00:00:00+00:00,this was the perfect gift for grandkids. i bought one in pink and one in green so each grandchild would have their own color. lots of games come with the tablet and additional games and videos can be added.,great for kids,perfect gift grandkids bought one pink one green grandchild would color lot game come tablet additional game video added,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-07-22 00:00:00+00:00,"this little speaker has quickly become a family favorite for portability and music streaming. my kids have quickly learned that alexa is their personal dj when hooked up to the amazon prime unlimited music program. battery life is great and sound quality is adequate for our purposes. some audiophiles might not like the lack of bass, but it does the job for our family.",my kids know alexa...,little speaker quickly become family favorite portability music streaming kid quickly learned alexa personal dj hooked amazon prime unlimited music program battery life great sound quality adequate purpose audiophiles might like lack bass job family,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2016-12-18 00:00:00+00:00,my grandson takes it on trips and he loves it. it's easy to use.,it's a really good tablet.,grandson take trip love easy use,1
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-02 00:00:00+00:00,"i was jealous when our son showed us his amazon show and some of the things it was capable of doing. since aol eliminated instant messaging, my wife and i were less able to communicate because our offices are on separate floors. so we got two shows and two spots and now not only can intercom easily but use alexa for music and many other things. we will probably start using some smart home devices which alexa can also control. it's a fun device which seems to be getting better all the time.",terrific product,jealous son showed u amazon show thing capable since aol eliminated instant messaging wife less able communicate office separate floor got two show two spot intercom easily use alexa music many thing probably start using smart home device alexa also control fun device seems getting better time,-1
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Amazon,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Computers & Tablets",Electronics,2017-09-23 00:00:00+00:00,"i have an old kindle touch, the last one that still had text-to-voice, which no longer works. i decided to upgrade, started reading the reviews, was enticed by the the kindle voyage and took the plunge. the voyage is pretty and sleek, with neat features, and i enjoyed using it for a few days, but my frugal self just couldn't justify the price difference between it and the paperwhite. while the ambient light sensor was nice, i often ended up just adjusting it manually because it was still a little bright in a completely dark room. i made more errors of turning a page than i meant to with the ""page turn"" because of where the page turn spots are located, plus, i'm in the habit of flipping pages on the phone or a tablet, so i kept swiping despite the availability of page turn. however, the clarity of the screen, the quality of the light, the form factor, the weight and the way it felt in my hand while reading were all very nice. nonetheless, the price difference bothered me enough to return it and get the paperwhite. the thing i miss most about the voyage is the quality of the light, and how even the lighting is on it. the unit i had did not have blank spots or a yellowish top half of the page, or any of the lighting issues some reviewers mentioned with the voyage. i purchased the newest model of the paperwhite and i like it, but the lighting appears pretty dingy. however, it's only when they're compared side-to-side that i wished i wasn't so cost conscious. if money is not an object, i'd say get the kindle voyage, if it is, the paperwhite is a fine little reader, and overall i'm happy i have it.",loved the device but not the price,old kindle touch last one still longer work decided upgrade started reading review enticed kindle voyage took plunge voyage pretty sleek neat feature enjoyed using day frugal self could justify price difference paperwhite ambient light sensor nice often ended adjusting manually still little bright completely dark room made error turning page meant page turn page turn spot located plus habit flipping page phone tablet kept swiping despite availability page turn however clarity screen quality light form factor weight way felt hand reading nice nonetheless price difference bothered enough return get paperwhite thing miss voyage quality light even lighting unit blank spot yellowish top half page lighting issue reviewer mentioned voyage purchased newest model paperwhite like lighting appears pretty dingy however compared wished cost conscious money object say get kindle voyage paperwhite fine little reader overall happy,0
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2016-09-09 00:00:00+00:00,i personally love this because i can bring it every where i go and sing and its fun,really good for reading and downloading apps,personally love bring every go sing fun,1
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-31 00:00:00+00:00,works great for everything we want our daughter to do,my daughter loves it,work great everything want daughter,1
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-02 00:00:00+00:00,awesome product my wife and i love it makes home automation simple,fantastic,awesome product wife love make home automation simple,2
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-14 00:00:00+00:00,i bought this for controlling most of my smart device.,very smart alexa,bought controlling smart device,0
